SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
05/02/2013,905001,TUNINDEX,4748.21,4757.26,-0.19,4759.12,4741.01,4751.29
05/02/2013,905002,INDSF,3138.73,3151.32,-0.40,3150.85,3134.35,3144.60
05/02/2013,905003,INDBQ,2812.56,2827.94,-0.54,2826.52,2812.00,2820.70
05/02/2013,905004,INDAS,9295.49,9186.78,1.18,9295.49,9164.32,9199.36
05/02/2013,905005,INSFI,4790.92,4811.42,-0.43,4842.75,4775.82,4834.21
05/02/2013,905008,INDSC,4053.45,4044.71,0.22,4072.53,4030.89,4035.38
05/02/2013,905009,INDDI,5886.16,5869.58,0.28,5921.80,5853.89,5863.84
05/02/2013,905013,INBCO,2804.87,2810.49,-0.20,2818.38,2804.12,2806.79
05/02/2013,905014,INAUE,2468.07,2490.68,-0.91,2479.29,2436.34,2462.63
05/02/2013,905015,INAAB,2867.64,2871.30,-0.13,2881.54,2866.96,2869.01
05/02/2013,905017,INDIN,1869.97,1865.14,0.26,1873.25,1861.66,1864.77
05/02/2013,905018,INBMC,1315.48,1310.88,0.35,1318.36,1308.41,1310.59
05/02/2013,905020,INDMB,2661.08,2658.13,0.11,2667.39,2639.85,2658.13
05/02/2013,905028,TUNINDEX20,1868.54,1867.56,0.05,1871.33,1862.62,1865.24
06/02/2013,905001,TUNINDEX,4573.12,4748.21,-3.69,4737.92,4573.12,4737.92
06/02/2013,905002,INDSF,3045.54,3138.73,-2.97,3131.85,3039.66,3131.85
06/02/2013,905003,INDBQ,2731.44,2812.56,-2.88,2806.22,2717.64,2806.22
06/02/2013,905004,INDAS,8895.11,9295.49,-4.31,9295.49,8895.11,9295.49
06/02/2013,905005,INSFI,4667.15,4790.92,-2.58,4774.16,4633.14,4774.16
06/02/2013,905008,INDSC,3847.60,4053.45,-5.08,4045.93,3847.60,4045.93
06/02/2013,905009,INDDI,5585.56,5886.16,-5.11,5848.85,5585.56,5848.85
06/02/2013,905013,INBCO,2671.56,2804.87,-4.75,2788.83,2668.78,2788.83
06/02/2013,905014,INAUE,2364.48,2468.07,-4.20,2425.47,2345.54,2425.47
06/02/2013,905015,INAAB,2729.17,2867.64,-4.83,2848.77,2723.21,2848.77
06/02/2013,905017,INDIN,1790.79,1869.97,-4.23,1866.31,1789.75,1866.31
06/02/2013,905018,INBMC,1256.72,1315.48,-4.47,1312.57,1256.24,1312.57
06/02/2013,905020,INDMB,2554.26,2661.08,-4.01,2622.52,2543.24,2622.52
06/02/2013,905028,TUNINDEX20,1794.80,1868.54,-3.95,1864.00,1794.80,1864.00
07/02/2013,905001,TUNINDEX,4586.55,4573.12,0.29,4667.65,4580.56,4580.56
07/02/2013,905002,INDSF,3051.17,3045.54,0.18,3096.03,3049.00,3049.00
07/02/2013,905003,INDBQ,2737.57,2731.44,0.22,2778.82,2734.62,2734.62
07/02/2013,905004,INDAS,8921.16,8895.11,0.29,9095.28,8838.36,8897.99
07/02/2013,905005,INSFI,4654.34,4667.15,-0.27,4727.14,4654.34,4674.55
07/02/2013,905008,INDSC,3845.12,3847.60,-0.06,3965.23,3845.12,3859.68
07/02/2013,905009,INDDI,5567.03,5585.56,-0.33,5758.61,5567.03,5604.42
07/02/2013,905013,INBCO,2687.77,2671.56,0.61,2750.27,2658.22,2677.70
07/02/2013,905014,INAUE,2393.51,2364.48,1.23,2418.81,2364.48,2369.73
07/02/2013,905015,INAAB,2744.05,2729.17,0.55,2812.08,2710.60,2733.52
07/02/2013,905017,INDIN,1802.40,1790.79,0.65,1837.13,1794.23,1794.23
07/02/2013,905018,INBMC,1264.86,1256.72,0.65,1290.73,1260.20,1260.20
07/02/2013,905020,INDMB,2596.14,2554.26,1.64,2596.14,2556.57,2557.02
07/02/2013,905028,TUNINDEX20,1802.04,1794.80,0.40,1838.20,1798.63,1798.63
08/02/2013,905001,TUNINDEX,4618.83,4586.55,0.70,4618.83,4556.42,4586.08
08/02/2013,905002,INDSF,3074.34,3051.17,0.76,3074.34,3025.89,3047.85
08/02/2013,905003,INDBQ,2757.56,2737.57,0.73,2757.56,2706.63,2734.19
08/02/2013,905004,INDAS,9075.54,8921.16,1.73,9075.54,8902.47,8902.47
08/02/2013,905005,INSFI,4663.14,4654.34,0.19,4690.08,4647.73,4659.70
08/02/2013,905008,INDSC,3858.62,3845.12,0.35,3882.82,3815.22,3846.40
08/02/2013,905009,INDDI,5588.09,5567.03,0.38,5631.70,5526.25,5569.02
08/02/2013,905013,INBCO,2720.56,2687.77,1.22,2720.56,2653.81,2689.47
08/02/2013,905014,INAUE,2370.28,2393.51,-0.97,2389.66,2368.62,2389.66
08/02/2013,905015,INAAB,2784.36,2744.05,1.47,2784.36,2708.82,2744.05
08/02/2013,905017,INDIN,1811.36,1802.40,0.50,1813.77,1788.85,1799.99
08/02/2013,905018,INBMC,1270.25,1264.86,0.43,1273.33,1254.09,1262.94
08/02/2013,905020,INDMB,2610.60,2596.14,0.56,2629.20,2583.03,2629.20
08/02/2013,905028,TUNINDEX20,1815.06,1802.04,0.72,1815.06,1790.47,1801.25
11/02/2013,905001,TUNINDEX,4615.18,4618.83,-0.08,4634.83,4609.77,4624.42
11/02/2013,905002,INDSF,3061.19,3074.34,-0.43,3084.75,3061.19,3080.94
11/02/2013,905003,INDBQ,2746.47,2757.56,-0.40,2771.39,2746.47,2763.47
11/02/2013,905004,INDAS,8982.33,9075.54,-1.03,9117.58,8912.03,9117.58
11/02/2013,905005,INSFI,4656.67,4663.14,-0.14,4685.49,4646.31,4676.17
11/02/2013,905008,INDSC,3903.88,3858.62,1.17,3909.32,3830.52,3830.52
11/02/2013,905009,INDDI,5641.08,5588.09,0.95,5649.57,5544.25,5544.25
11/02/2013,905013,INBCO,2715.17,2720.56,-0.20,2740.93,2661.70,2722.09
11/02/2013,905014,INAUE,2407.26,2370.28,1.56,2407.26,2380.80,2396.57
11/02/2013,905015,INAAB,2772.64,2784.36,-0.42,2804.50,2711.52,2786.17
11/02/2013,905017,INDIN,1819.77,1811.36,0.46,1824.97,1809.39,1819.86
11/02/2013,905018,INBMC,1274.68,1270.25,0.35,1278.82,1268.86,1277.00
11/02/2013,905020,INDMB,2615.11,2610.60,0.17,2624.38,2596.75,2624.38
11/02/2013,905028,TUNINDEX20,1812.81,1815.06,-0.12,1822.99,1808.16,1817.78
12/02/2013,905001,TUNINDEX,4644.72,4615.18,0.64,4647.77,4618.74,4626.17
12/02/2013,905002,INDSF,3068.02,3061.19,0.22,3070.90,3053.97,3065.71
12/02/2013,905003,INDBQ,2746.17,2746.47,-0.01,2754.58,2736.35,2749.30
12/02/2013,905004,INDAS,9146.95,8982.33,1.83,9146.95,8925.55,8989.33
12/02/2013,905005,INSFI,4703.54,4656.67,1.01,4724.55,4678.68,4685.72
12/02/2013,905008,INDSC,3994.67,3903.88,2.33,4002.20,3928.44,3928.44
12/02/2013,905009,INDDI,5779.79,5641.08,2.46,5779.79,5679.39,5679.39
12/02/2013,905013,INBCO,2743.50,2715.17,1.04,2753.42,2717.61,2717.61
12/02/2013,905014,INAUE,2445.00,2407.26,1.57,2461.60,2433.38,2433.56
12/02/2013,905015,INAAB,2800.06,2772.64,0.99,2813.35,2771.48,2771.71
12/02/2013,905017,INDIN,1829.17,1819.77,0.52,1838.76,1818.59,1828.03
12/02/2013,905018,INBMC,1283.08,1274.68,0.66,1290.65,1275.36,1281.25
12/02/2013,905020,INDMB,2610.18,2615.11,-0.19,2628.89,2594.55,2628.89
12/02/2013,905028,TUNINDEX20,1828.91,1812.81,0.89,1830.47,1811.21,1817.17
13/02/2013,905001,TUNINDEX,4653.03,4644.72,0.18,4670.17,4639.16,4649.10
13/02/2013,905002,INDSF,3073.19,3068.02,0.17,3087.63,3068.41,3072.89
13/02/2013,905003,INDBQ,2750.76,2746.17,0.17,2764.80,2747.85,2751.41
13/02/2013,905004,INDAS,9143.75,9146.95,-0.03,9149.28,9064.33,9149.28
13/02/2013,905005,INSFI,4720.44,4703.54,0.36,4742.81,4687.13,4703.54
13/02/2013,905008,INDSC,4001.70,3994.67,0.18,4017.86,3962.09,3994.67
13/02/2013,905009,INDDI,5790.75,5779.79,0.19,5815.96,5734.83,5779.79
13/02/2013,905013,INBCO,2720.58,2743.50,-0.84,2753.13,2707.99,2743.50
13/02/2013,905014,INAUE,2439.57,2445.00,-0.22,2464.11,2429.05,2445.00
13/02/2013,905015,INAAB,2775.93,2800.06,-0.86,2810.11,2758.96,2800.06
13/02/2013,905017,INDIN,1848.33,1829.17,1.05,1851.04,1829.26,1829.26
13/02/2013,905018,INBMC,1298.30,1283.08,1.19,1301.10,1283.62,1283.62
13/02/2013,905020,INDMB,2621.22,2610.18,0.42,2626.71,2599.16,2626.71
13/02/2013,905028,TUNINDEX20,1829.71,1828.91,0.04,1837.77,1819.94,1832.23
14/02/2013,905001,TUNINDEX,4645.66,4653.03,-0.16,4654.02,4625.61,4654.02
14/02/2013,905002,INDSF,3073.10,3073.19,0.00,3073.22,3056.90,3073.14
14/02/2013,905003,INDBQ,2752.76,2750.76,0.07,2752.76,2735.56,2750.70
14/02/2013,905004,INDAS,9121.48,9143.75,-0.24,9136.75,9047.26,9136.75
14/02/2013,905005,INSFI,4697.27,4720.44,-0.49,4727.95,4692.27,4720.44
14/02/2013,905008,INDSC,3989.32,4001.70,-0.31,4003.59,3958.88,4003.59
14/02/2013,905009,INDDI,5765.56,5790.75,-0.44,5776.30,5721.01,5744.14
14/02/2013,905013,INBCO,2717.72,2720.58,-0.11,2725.60,2704.00,2723.92
14/02/2013,905014,INAUE,2436.33,2439.57,-0.13,2446.67,2403.56,2416.78
14/02/2013,905015,INAAB,2771.72,2775.93,-0.15,2779.90,2761.01,2777.91
14/02/2013,905017,INDIN,1826.61,1848.33,-1.18,1849.36,1825.87,1849.36
14/02/2013,905018,INBMC,1282.34,1298.30,-1.23,1299.13,1282.34,1299.13
14/02/2013,905020,INDMB,2630.48,2621.22,0.35,2635.68,2599.18,2612.95
14/02/2013,905028,TUNINDEX20,1823.34,1829.71,-0.35,1827.16,1815.34,1827.16
15/02/2013,905001,TUNINDEX,4656.56,4645.66,0.23,4658.66,4636.91,4649.11
15/02/2013,905002,INDSF,3089.87,3073.10,0.55,3092.18,3070.06,3076.83
15/02/2013,905003,INDBQ,2767.91,2752.76,0.55,2771.66,2748.03,2756.47
15/02/2013,905004,INDAS,9227.91,9121.48,1.17,9227.91,8989.29,9178.98
15/02/2013,905005,INSFI,4695.29,4697.27,-0.04,4739.87,4672.49,4702.20
15/02/2013,905008,INDSC,4001.85,3989.32,0.31,4020.79,3984.27,3989.03
15/02/2013,905009,INDDI,5785.11,5765.56,0.34,5811.72,5754.75,5765.11
15/02/2013,905013,INBCO,2710.56,2717.72,-0.26,2743.53,2697.09,2715.25
15/02/2013,905014,INAUE,2405.31,2436.33,-1.27,2437.91,2405.31,2437.91
15/02/2013,905015,INAAB,2767.14,2771.72,-0.17,2804.42,2747.04,2768.82
15/02/2013,905017,INDIN,1820.45,1826.61,-0.34,1842.30,1810.78,1829.77
15/02/2013,905018,INBMC,1281.80,1282.34,-0.04,1295.00,1274.69,1285.04
15/02/2013,905020,INDMB,2604.85,2630.48,-0.97,2630.48,2604.52,2630.48
15/02/2013,905028,TUNINDEX20,1828.93,1823.34,0.31,1830.93,1819.38,1825.59
18/02/2013,905001,TUNINDEX,4634.50,4656.56,-0.47,4662.48,4624.90,4657.49
18/02/2013,905002,INDSF,3073.21,3089.87,-0.54,3090.80,3061.87,3090.60
18/02/2013,905003,INDBQ,2750.04,2767.91,-0.65,2768.54,2742.18,2768.30
18/02/2013,905004,INDAS,9193.16,9227.91,-0.38,9241.93,9078.34,9241.93
18/02/2013,905005,INSFI,4709.90,4695.29,0.31,4735.99,4673.37,4711.34
18/02/2013,905008,INDSC,4008.26,4001.85,0.16,4017.09,3976.76,4005.24
18/02/2013,905009,INDDI,5798.05,5785.11,0.22,5803.02,5743.03,5790.40
18/02/2013,905013,INBCO,2708.87,2710.56,-0.06,2723.82,2696.30,2707.09
18/02/2013,905014,INAUE,2397.95,2405.31,-0.31,2415.12,2377.26,2377.26
18/02/2013,905015,INAAB,2766.89,2767.14,-0.01,2783.39,2755.09,2767.14
18/02/2013,905017,INDIN,1804.71,1820.45,-0.86,1826.32,1804.71,1820.45
18/02/2013,905018,INBMC,1268.99,1281.80,-1.00,1285.27,1268.99,1279.88
18/02/2013,905020,INDMB,2567.91,2604.85,-1.42,2610.36,2567.91,2604.85
18/02/2013,905028,TUNINDEX20,1821.32,1828.93,-0.42,1833.06,1815.38,1829.39
19/02/2013,905001,TUNINDEX,4635.45,4634.50,0.02,4637.61,4616.61,4631.49
19/02/2013,905002,INDSF,3063.06,3073.21,-0.33,3070.56,3049.69,3069.64
19/02/2013,905003,INDBQ,2740.16,2750.04,-0.36,2751.04,2726.64,2750.08
19/02/2013,905004,INDAS,9153.63,9193.16,-0.43,9173.94,9035.94,9056.96
19/02/2013,905005,INSFI,4710.91,4709.90,0.02,4715.62,4688.86,4714.13
19/02/2013,905008,INDSC,4001.40,4008.26,-0.17,4012.82,3955.75,4009.01
19/02/2013,905009,INDDI,5787.34,5798.05,-0.18,5799.29,5710.27,5799.21
19/02/2013,905013,INBCO,2733.70,2708.87,0.92,2734.89,2706.47,2710.23
19/02/2013,905014,INAUE,2394.97,2397.95,-0.12,2422.66,2393.22,2408.99
19/02/2013,905015,INAAB,2794.53,2766.89,1.00,2795.92,2768.46,2772.24
19/02/2013,905017,INDIN,1819.01,1804.71,0.79,1824.35,1802.00,1804.71
19/02/2013,905018,INBMC,1279.84,1268.99,0.86,1284.09,1266.84,1268.99
19/02/2013,905020,INDMB,2583.43,2567.91,0.60,2583.43,2564.89,2567.91
19/02/2013,905028,TUNINDEX20,1825.63,1821.32,0.24,1825.63,1815.01,1819.30
20/02/2013,905001,TUNINDEX,4625.60,4635.45,-0.21,4625.75,4612.76,4622.71
20/02/2013,905002,INDSF,3062.31,3063.06,-0.02,3063.05,3052.26,3060.90
20/02/2013,905003,INDBQ,2740.02,2740.16,-0.01,2742.26,2731.91,2737.85
20/02/2013,905004,INDAS,9129.59,9153.63,-0.26,9167.65,9031.62,9167.65
20/02/2013,905005,INSFI,4711.28,4710.91,0.01,4715.79,4650.88,4704.34
20/02/2013,905008,INDSC,4001.72,4001.40,0.01,4001.72,3954.66,3976.57
20/02/2013,905009,INDDI,5781.98,5787.34,-0.09,5781.98,5711.50,5757.42
20/02/2013,905013,INBCO,2711.67,2733.70,-0.81,2712.32,2685.32,2700.52
20/02/2013,905014,INAUE,2357.28,2394.97,-1.57,2421.26,2357.28,2421.26
20/02/2013,905015,INAAB,2775.43,2794.53,-0.68,2775.43,2737.34,2753.88
20/02/2013,905017,INDIN,1810.43,1819.01,-0.47,1825.79,1806.95,1819.01
20/02/2013,905018,INBMC,1273.33,1279.84,-0.51,1285.23,1269.98,1279.84
20/02/2013,905020,INDMB,2571.85,2583.43,-0.45,2581.10,2569.53,2581.10
20/02/2013,905028,TUNINDEX20,1819.68,1825.63,-0.33,1819.68,1811.91,1818.19
21/02/2013,905001,TUNINDEX,4629.87,4625.60,0.09,4636.55,4613.64,4626.14
21/02/2013,905002,INDSF,3068.82,3062.31,0.21,3076.48,3055.74,3062.03
21/02/2013,905003,INDBQ,2745.46,2740.02,0.20,2753.56,2732.33,2745.23
21/02/2013,905004,INDAS,9236.59,9129.59,1.17,9238.92,9171.09,9208.65
21/02/2013,905005,INSFI,4687.83,4711.28,-0.50,4708.09,4687.83,4706.50
21/02/2013,905008,INDSC,4000.05,4001.72,-0.04,4007.01,3974.53,3974.53
21/02/2013,905009,INDDI,5776.43,5781.98,-0.10,5787.29,5741.62,5748.36
21/02/2013,905013,INBCO,2709.16,2711.67,-0.09,2711.27,2691.96,2711.27
21/02/2013,905014,INAUE,2352.02,2357.28,-0.22,2362.54,2352.02,2362.54
21/02/2013,905015,INAAB,2773.81,2775.43,-0.06,2774.19,2754.19,2774.19
21/02/2013,905017,INDIN,1809.85,1810.43,-0.03,1814.40,1799.21,1813.15
21/02/2013,905018,INBMC,1272.75,1273.33,-0.05,1275.48,1264.78,1275.48
21/02/2013,905020,INDMB,2568.50,2571.85,-0.13,2571.85,2538.33,2558.07
21/02/2013,905028,TUNINDEX20,1819.52,1819.68,-0.01,1823.99,1813.07,1820.16
22/02/2013,905001,TUNINDEX,4614.95,4629.87,-0.32,4622.69,4608.51,4622.69
22/02/2013,905002,INDSF,3068.89,3068.82,0.00,3075.08,3063.43,3066.47
22/02/2013,905003,INDBQ,2746.59,2745.46,0.04,2752.20,2742.59,2742.59
22/02/2013,905004,INDAS,9204.43,9236.59,-0.35,9224.55,9102.01,9224.19
22/02/2013,905005,INSFI,4685.71,4687.83,-0.05,4693.26,4677.41,4693.26
22/02/2013,905008,INDSC,3966.24,4000.05,-0.85,3982.90,3939.56,3962.21
22/02/2013,905009,INDDI,5729.56,5776.43,-0.81,5752.62,5687.94,5717.41
22/02/2013,905013,INBCO,2683.84,2709.16,-0.93,2707.41,2682.89,2707.41
22/02/2013,905014,INAUE,2288.92,2352.02,-2.68,2337.82,2288.92,2337.82
22/02/2013,905015,INAAB,2753.79,2773.81,-0.72,2773.81,2753.79,2773.81
22/02/2013,905017,INDIN,1796.81,1809.85,-0.72,1800.04,1788.25,1799.53
22/02/2013,905018,INBMC,1261.81,1272.75,-0.86,1266.27,1255.59,1266.27
22/02/2013,905020,INDMB,2559.20,2568.50,-0.36,2562.99,2545.42,2549.22
22/02/2013,905028,TUNINDEX20,1814.11,1819.52,-0.30,1816.17,1810.31,1815.06
25/02/2013,905001,TUNINDEX,4611.83,4614.95,-0.07,4629.80,4601.31,4622.06
25/02/2013,905002,INDSF,3064.78,3068.89,-0.13,3083.49,3061.52,3072.69
25/02/2013,905003,INDBQ,2742.11,2746.59,-0.16,2761.49,2741.67,2750.68
25/02/2013,905004,INDAS,9193.64,9204.43,-0.12,9211.43,9086.37,9204.43
25/02/2013,905005,INSFI,4691.30,4685.71,0.12,4698.74,4680.57,4688.88
25/02/2013,905008,INDSC,3980.68,3966.24,0.36,3980.68,3941.36,3959.94
25/02/2013,905009,INDDI,5749.15,5729.56,0.34,5749.15,5688.75,5710.93
25/02/2013,905013,INBCO,2668.78,2683.84,-0.56,2688.71,2668.78,2688.71
25/02/2013,905014,INAUE,2264.38,2288.92,-1.07,2328.36,2264.38,2328.36
25/02/2013,905015,INAAB,2739.63,2753.79,-0.51,2753.79,2738.64,2753.79
25/02/2013,905017,INDIN,1802.67,1796.81,0.33,1809.89,1793.31,1809.89
25/02/2013,905018,INBMC,1266.81,1261.81,0.40,1272.20,1259.84,1272.20
25/02/2013,905020,INDMB,2564.28,2559.20,0.20,2564.28,2548.18,2559.20
25/02/2013,905028,TUNINDEX20,1812.58,1814.11,-0.08,1819.47,1806.37,1816.91
26/02/2013,905001,TUNINDEX,4607.98,4611.83,-0.08,4615.99,4594.24,4612.03
26/02/2013,905002,INDSF,3057.41,3064.78,-0.24,3069.00,3048.13,3060.72
26/02/2013,905003,INDBQ,2736.75,2742.11,-0.20,2746.68,2729.16,2737.74
26/02/2013,905004,INDAS,9188.25,9193.64,-0.06,9193.64,9125.36,9193.64
26/02/2013,905005,INSFI,4653.02,4691.30,-0.82,4691.02,4643.22,4685.95
26/02/2013,905008,INDSC,3995.32,3980.68,0.37,3997.20,3974.51,3980.68
26/02/2013,905009,INDDI,5774.93,5749.15,0.45,5774.93,5742.46,5749.15
26/02/2013,905013,INBCO,2669.44,2668.78,0.02,2674.77,2667.30,2668.99
26/02/2013,905014,INAUE,2275.42,2264.38,0.49,2318.72,2266.13,2266.13
26/02/2013,905015,INAAB,2738.81,2739.63,-0.03,2738.81,2736.51,2737.34
26/02/2013,905017,INDIN,1800.57,1802.67,-0.12,1803.35,1787.28,1803.35
26/02/2013,905018,INBMC,1265.86,1266.81,-0.07,1267.35,1254.95,1267.35
26/02/2013,905020,INDMB,2567.66,2564.28,0.13,2567.66,2554.15,2564.28
26/02/2013,905028,TUNINDEX20,1811.56,1812.58,-0.06,1814.06,1803.55,1812.70
27/02/2013,905001,TUNINDEX,4623.06,4607.98,0.33,4623.06,4595.38,4610.56
27/02/2013,905002,INDSF,3062.63,3057.41,0.17,3062.63,3044.14,3059.88
27/02/2013,905003,INDBQ,2741.40,2736.75,0.17,2741.40,2726.91,2739.41
27/02/2013,905004,INDAS,9165.97,9188.25,-0.24,9195.26,9007.85,9188.25
27/02/2013,905005,INSFI,4678.51,4653.02,0.55,4678.51,4653.02,4653.02
27/02/2013,905008,INDSC,3999.62,3995.32,0.11,4000.46,3965.82,3986.07
27/02/2013,905009,INDDI,5778.69,5774.93,0.07,5780.02,5728.90,5760.50
27/02/2013,905013,INBCO,2705.18,2669.44,1.34,2705.18,2666.65,2668.35
27/02/2013,905014,INAUE,2280.15,2275.42,0.21,2280.15,2266.66,2266.66
27/02/2013,905015,INAAB,2779.84,2738.81,1.50,2779.84,2737.05,2738.81
27/02/2013,905017,INDIN,1806.38,1800.57,0.32,1806.38,1788.37,1798.57
27/02/2013,905018,INBMC,1271.66,1265.86,0.46,1271.66,1259.75,1266.01
27/02/2013,905020,INDMB,2567.66,2567.66,0.00,2567.66,2556.64,2556.64
27/02/2013,905028,TUNINDEX20,1819.29,1811.56,0.43,1819.29,1803.93,1809.75
28/02/2013,905001,TUNINDEX,4635.93,4623.06,0.28,4635.93,4617.69,4618.50
28/02/2013,905002,INDSF,3069.51,3062.63,0.22,3069.51,3059.10,3059.10
28/02/2013,905003,INDBQ,2747.34,2741.40,0.22,2747.34,2737.60,2737.60
28/02/2013,905004,INDAS,9201.91,9165.97,0.39,9237.85,9154.29,9237.85
28/02/2013,905005,INSFI,4685.49,4678.51,0.15,4699.54,4678.98,4683.87
28/02/2013,905008,INDSC,3999.10,3999.62,-0.01,4009.07,3986.12,3993.49
28/02/2013,905009,INDDI,5777.89,5778.69,-0.01,5793.44,5757.64,5769.13
28/02/2013,905013,INBCO,2701.75,2705.18,-0.13,2709.94,2676.96,2706.05
28/02/2013,905014,INAUE,2288.92,2280.15,0.38,2320.47,2278.57,2287.16
28/02/2013,905015,INAAB,2774.26,2779.84,-0.20,2777.54,2745.87,2777.54
28/02/2013,905017,INDIN,1831.29,1806.38,1.38,1831.29,1793.47,1799.73
28/02/2013,905018,INBMC,1291.62,1271.66,1.57,1291.62,1262.32,1267.30
28/02/2013,905020,INDMB,2573.22,2567.66,0.22,2573.22,2548.37,2567.66
28/02/2013,905028,TUNINDEX20,1822.82,1819.29,0.19,1823.23,1815.66,1817.18
01/03/2013,905001,TUNINDEX,4642.73,4635.93,0.15,4643.93,4625.55,4638.81
01/03/2013,905002,INDSF,3069.29,3069.51,-0.01,3074.32,3060.26,3069.51
01/03/2013,905003,INDBQ,2743.00,2747.34,-0.16,2753.60,2735.22,2747.34
01/03/2013,905004,INDAS,9334.08,9201.91,1.44,9337.67,9153.35,9190.73
01/03/2013,905005,INSFI,4690.63,4685.49,0.11,4695.98,4659.81,4677.50
01/03/2013,905008,INDSC,4000.16,3999.10,0.03,4019.31,3973.38,4003.89
01/03/2013,905009,INDDI,5776.61,5777.89,-0.02,5809.41,5737.76,5785.37
01/03/2013,905013,INBCO,2711.93,2701.75,0.38,2722.56,2693.12,2701.53
01/03/2013,905014,INAUE,2281.91,2288.92,-0.31,2329.23,2280.15,2287.16
01/03/2013,905015,INAAB,2785.02,2774.26,0.39,2792.88,2763.24,2774.26
01/03/2013,905017,INDIN,1848.25,1831.29,0.93,1852.15,1828.28,1837.24
01/03/2013,905018,INBMC,1305.05,1291.62,1.04,1308.15,1289.41,1296.35
01/03/2013,905020,INDMB,2565.50,2573.22,-0.30,2581.94,2554.48,2581.94
01/03/2013,905028,TUNINDEX20,1829.22,1822.82,0.35,1830.76,1817.78,1824.56
04/03/2013,905001,TUNINDEX,4651.82,4642.73,0.20,4658.48,4639.47,4642.57
04/03/2013,905002,INDSF,3073.07,3069.29,0.12,3073.07,3058.32,3070.12
04/03/2013,905003,INDBQ,2746.29,2743.00,0.12,2746.29,2731.35,2743.57
04/03/2013,905004,INDAS,9319.70,9334.08,-0.15,9333.72,9319.70,9333.72
04/03/2013,905005,INSFI,4709.64,4690.63,0.41,4713.61,4666.61,4695.98
04/03/2013,905008,INDSC,3994.15,4000.16,-0.15,4015.54,3988.99,4015.08
04/03/2013,905009,INDDI,5767.21,5776.61,-0.16,5800.67,5763.26,5799.95
04/03/2013,905013,INBCO,2726.98,2711.93,0.55,2738.98,2709.63,2716.46
04/03/2013,905014,INAUE,2311.71,2281.91,1.31,2338.00,2273.14,2309.78
04/03/2013,905015,INAAB,2795.94,2785.02,0.39,2808.68,2784.48,2785.02
04/03/2013,905017,INDIN,1863.61,1848.25,0.83,1879.58,1852.22,1864.55
04/03/2013,905018,INBMC,1317.67,1305.05,0.97,1330.41,1309.66,1318.00
04/03/2013,905020,INDMB,2570.02,2565.50,0.18,2571.03,2546.21,2562.74
04/03/2013,905028,TUNINDEX20,1833.01,1829.22,0.21,1837.57,1826.84,1829.12
05/03/2013,905001,TUNINDEX,4655.98,4651.82,0.09,4656.05,4648.72,4650.81
05/03/2013,905002,INDSF,3078.17,3073.07,0.17,3081.84,3073.54,3073.54
05/03/2013,905003,INDBQ,2751.27,2746.29,0.18,2755.67,2746.73,2746.73
05/03/2013,905004,INDAS,9328.87,9319.70,0.10,9328.87,9312.51,9312.51
05/03/2013,905005,INSFI,4713.59,4709.64,0.08,4713.87,4698.37,4713.87
05/03/2013,905008,INDSC,4000.37,3994.15,0.16,4003.23,3970.14,3990.86
05/03/2013,905009,INDDI,5770.85,5767.21,0.06,5772.28,5730.55,5762.05
05/03/2013,905013,INBCO,2722.48,2726.98,-0.17,2726.06,2713.54,2723.39
05/03/2013,905014,INAUE,2276.18,2311.71,-1.54,2283.66,2255.61,2280.15
05/03/2013,905015,INAAB,2796.25,2795.94,0.01,2798.89,2785.94,2795.94
05/03/2013,905017,INDIN,1864.74,1863.61,0.06,1868.70,1851.59,1862.93
05/03/2013,905018,INBMC,1317.22,1317.67,-0.03,1320.37,1310.13,1316.72
05/03/2013,905020,INDMB,2561.91,2570.02,-0.32,2570.02,2548.14,2570.02
05/03/2013,905028,TUNINDEX20,1834.20,1833.01,0.06,1834.83,1831.08,1832.57
06/03/2013,905001,TUNINDEX,4638.87,4655.98,-0.37,4658.65,4636.13,4653.57
06/03/2013,905002,INDSF,3070.27,3078.17,-0.26,3078.36,3060.08,3075.42
06/03/2013,905003,INDBQ,2744.93,2751.27,-0.23,2752.87,2738.48,2748.30
06/03/2013,905004,INDAS,9245.77,9328.87,-0.89,9279.73,9084.05,9279.73
06/03/2013,905005,INSFI,4716.78,4713.59,0.07,4726.54,4703.44,4713.59
06/03/2013,905008,INDSC,3979.40,4000.37,-0.52,4015.26,3976.26,4000.37
06/03/2013,905009,INDDI,5735.01,5770.85,-0.62,5785.02,5730.09,5772.22
06/03/2013,905013,INBCO,2709.56,2722.48,-0.47,2724.38,2707.48,2723.53
06/03/2013,905014,INAUE,2237.44,2276.18,-1.70,2277.70,2232.71,2276.12
06/03/2013,905015,INAAB,2788.32,2796.25,-0.28,2797.49,2783.15,2797.49
06/03/2013,905017,INDIN,1858.77,1864.74,-0.32,1872.78,1857.82,1864.74
06/03/2013,905018,INBMC,1312.64,1317.22,-0.35,1323.86,1312.64,1317.22
06/03/2013,905020,INDMB,2542.47,2561.91,-0.76,2565.51,2542.47,2561.91
06/03/2013,905028,TUNINDEX20,1831.33,1834.20,-0.16,1835.40,1828.71,1832.71
